DATE,DGS10,checknum,ym,d,check
8/11/2005,4.32,TRUE,2005-08,11,FALSE
8/12/2005,4.24,TRUE,2005-08,12,FALSE
8/15/2005,4.27,TRUE,2005-08,15,FALSE
8/16/2005,4.23,TRUE,2005-08,16,FALSE
8/17/2005,4.28,TRUE,2005-08,17,FALSE
8/18/2005,4.21,TRUE,2005-08,18,FALSE
8/19/2005,4.21,TRUE,2005-08,19,FALSE
8/22/2005,4.22,TRUE,2005-08,22,FALSE
8/23/2005,4.2,TRUE,2005-08,23,FALSE
8/24/2005,4.19,TRUE,2005-08,24,FALSE
8/25/2005,4.18,TRUE,2005-08,25,FALSE
8/26/2005,4.2,TRUE,2005-08,26,FALSE
8/29/2005,4.2,TRUE,2005-08,29,FALSE
8/30/2005,4.16,TRUE,2005-08,30,FALSE
8/31/2005,4.02,TRUE,2005-08,31,TRUE
9/1/2005,4.02,TRUE,2005-09,1,FALSE
9/2/2005,4.03,TRUE,2005-09,2,FALSE
9/5/2005,.,FALSE,2005-09,5,FALSE
9/6/2005,4.09,TRUE,2005-09,6,FALSE
9/7/2005,4.15,TRUE,2005-09,7,FALSE
9/8/2005,4.15,TRUE,2005-09,8,FALSE
9/9/2005,4.14,TRUE,2005-09,9,FALSE
9/12/2005,4.18,TRUE,2005-09,12,FALSE
9/13/2005,4.14,TRUE,2005-09,13,FALSE
9/14/2005,4.17,TRUE,2005-09,14,FALSE
9/15/2005,4.22,TRUE,2005-09,15,FALSE
9/16/2005,4.26,TRUE,2005-09,16,FALSE
9/19/2005,4.25,TRUE,2005-09,19,FALSE
9/20/2005,4.26,TRUE,2005-09,20,FALSE
9/21/2005,4.19,TRUE,2005-09,21,FALSE
9/22/2005,4.19,TRUE,2005-09,22,FALSE
9/23/2005,4.25,TRUE,2005-09,23,FALSE
9/26/2005,4.3,TRUE,2005-09,26,FALSE
9/27/2005,4.3,TRUE,2005-09,27,FALSE
9/28/2005,4.26,TRUE,2005-09,28,FALSE
9/29/2005,4.29,TRUE,2005-09,29,FALSE
9/30/2005,4.34,TRUE,2005-09,30,TRUE
10/3/2005,4.39,TRUE,2005-10,3,FALSE
10/4/2005,4.38,TRUE,2005-10,4,FALSE
10/5/2005,4.36,TRUE,2005-10,5,FALSE
10/6/2005,4.37,TRUE,2005-10,6,FALSE
10/7/2005,4.35,TRUE,2005-10,7,FALSE
10/10/2005,.,FALSE,2005-10,10,FALSE
10/11/2005,4.39,TRUE,2005-10,11,FALSE
10/12/2005,4.45,TRUE,2005-10,12,FALSE
10/13/2005,4.48,TRUE,2005-10,13,FALSE
10/14/2005,4.48,TRUE,2005-10,14,FALSE
10/17/2005,4.5,TRUE,2005-10,17,FALSE
10/18/2005,4.49,TRUE,2005-10,18,FALSE
10/19/2005,4.47,TRUE,2005-10,19,FALSE
10/20/2005,4.46,TRUE,2005-10,20,FALSE
10/21/2005,4.39,TRUE,2005-10,21,FALSE
10/24/2005,4.45,TRUE,2005-10,24,FALSE
10/25/2005,4.54,TRUE,2005-10,25,FALSE
10/26/2005,4.6,TRUE,2005-10,26,FALSE
10/27/2005,4.57,TRUE,2005-10,27,FALSE
10/28/2005,4.58,TRUE,2005-10,28,FALSE
10/31/2005,4.57,TRUE,2005-10,31,TRUE
11/1/2005,4.58,TRUE,2005-11,1,FALSE
11/2/2005,4.61,TRUE,2005-11,2,FALSE
11/3/2005,4.65,TRUE,2005-11,3,FALSE
11/4/2005,4.66,TRUE,2005-11,4,FALSE
11/7/2005,4.65,TRUE,2005-11,7,FALSE
11/8/2005,4.57,TRUE,2005-11,8,FALSE
11/9/2005,4.64,TRUE,2005-11,9,FALSE
11/10/2005,4.55,TRUE,2005-11,10,FALSE
11/11/2005,.,FALSE,2005-11,11,FALSE
11/14/2005,4.61,TRUE,2005-11,14,FALSE
11/15/2005,4.56,TRUE,2005-11,15,FALSE
11/16/2005,4.49,TRUE,2005-11,16,FALSE
11/17/2005,4.46,TRUE,2005-11,17,FALSE
11/18/2005,4.5,TRUE,2005-11,18,FALSE
11/21/2005,4.46,TRUE,2005-11,21,FALSE
11/22/2005,4.43,TRUE,2005-11,22,FALSE
11/23/2005,4.47,TRUE,2005-11,23,FALSE
11/24/2005,.,FALSE,2005-11,24,FALSE
11/25/2005,4.43,TRUE,2005-11,25,FALSE
11/28/2005,4.41,TRUE,2005-11,28,FALSE
11/29/2005,4.48,TRUE,2005-11,29,FALSE
11/30/2005,4.49,TRUE,2005-11,30,TRUE
12/1/2005,4.52,TRUE,2005-12,1,FALSE
12/2/2005,4.52,TRUE,2005-12,2,FALSE
12/5/2005,4.57,TRUE,2005-12,5,FALSE
12/6/2005,4.49,TRUE,2005-12,6,FALSE
12/7/2005,4.52,TRUE,2005-12,7,FALSE
12/8/2005,4.47,TRUE,2005-12,8,FALSE
12/9/2005,4.54,TRUE,2005-12,9,FALSE
12/12/2005,4.56,TRUE,2005-12,12,FALSE
12/13/2005,4.54,TRUE,2005-12,13,FALSE
12/14/2005,4.45,TRUE,2005-12,14,FALSE
12/15/2005,4.47,TRUE,2005-12,15,FALSE
12/16/2005,4.45,TRUE,2005-12,16,FALSE
12/19/2005,4.45,TRUE,2005-12,19,FALSE
12/20/2005,4.47,TRUE,2005-12,20,FALSE
12/21/2005,4.49,TRUE,2005-12,21,FALSE
12/22/2005,4.44,TRUE,2005-12,22,FALSE
12/23/2005,4.38,TRUE,2005-12,23,FALSE
12/26/2005,.,FALSE,2005-12,26,FALSE
12/27/2005,4.34,TRUE,2005-12,27,FALSE
12/28/2005,4.38,TRUE,2005-12,28,FALSE
12/29/2005,4.37,TRUE,2005-12,29,FALSE
12/30/2005,4.39,TRUE,2005-12,30,TRUE
1/2/2006,.,FALSE,2006-01,2,FALSE
1/3/2006,4.37,TRUE,2006-01,3,FALSE
1/4/2006,4.36,TRUE,2006-01,4,FALSE
1/5/2006,4.36,TRUE,2006-01,5,FALSE
1/6/2006,4.38,TRUE,2006-01,6,FALSE
1/9/2006,4.38,TRUE,2006-01,9,FALSE
1/10/2006,4.43,TRUE,2006-01,10,FALSE
1/11/2006,4.46,TRUE,2006-01,11,FALSE
1/12/2006,4.42,TRUE,2006-01,12,FALSE
1/13/2006,4.36,TRUE,2006-01,13,FALSE
1/16/2006,.,FALSE,2006-01,16,FALSE
1/17/2006,4.34,TRUE,2006-01,17,FALSE
1/18/2006,4.34,TRUE,2006-01,18,FALSE
1/19/2006,4.38,TRUE,2006-01,19,FALSE
1/20/2006,4.37,TRUE,2006-01,20,FALSE
1/23/2006,4.36,TRUE,2006-01,23,FALSE
1/24/2006,4.4,TRUE,2006-01,24,FALSE
1/25/2006,4.49,TRUE,2006-01,25,FALSE
1/26/2006,4.53,TRUE,2006-01,26,FALSE
1/27/2006,4.52,TRUE,2006-01,27,FALSE
1/30/2006,4.54,TRUE,2006-01,30,FALSE
1/31/2006,4.53,TRUE,2006-01,31,TRUE
2/1/2006,4.57,TRUE,2006-02,1,FALSE
2/2/2006,4.57,TRUE,2006-02,2,FALSE
2/3/2006,4.54,TRUE,2006-02,3,FALSE
2/6/2006,4.55,TRUE,2006-02,6,FALSE
2/7/2006,4.57,TRUE,2006-02,7,FALSE
2/8/2006,4.56,TRUE,2006-02,8,FALSE
2/9/2006,4.54,TRUE,2006-02,9,FALSE
2/10/2006,4.59,TRUE,2006-02,10,FALSE
2/13/2006,4.58,TRUE,2006-02,13,FALSE
2/14/2006,4.62,TRUE,2006-02,14,FALSE
2/15/2006,4.61,TRUE,2006-02,15,FALSE
2/16/2006,4.59,TRUE,2006-02,16,FALSE
2/17/2006,4.54,TRUE,2006-02,17,FALSE
2/20/2006,.,FALSE,2006-02,20,FALSE
2/21/2006,4.57,TRUE,2006-02,21,FALSE
2/22/2006,4.53,TRUE,2006-02,22,FALSE
2/23/2006,4.56,TRUE,2006-02,23,FALSE
2/24/2006,4.58,TRUE,2006-02,24,FALSE
2/27/2006,4.59,TRUE,2006-02,27,FALSE
2/28/2006,4.55,TRUE,2006-02,28,TRUE
3/1/2006,4.59,TRUE,2006-03,1,FALSE
3/2/2006,4.64,TRUE,2006-03,2,FALSE
3/3/2006,4.68,TRUE,2006-03,3,FALSE
3/6/2006,4.74,TRUE,2006-03,6,FALSE
3/7/2006,4.74,TRUE,2006-03,7,FALSE
3/8/2006,4.73,TRUE,2006-03,8,FALSE
3/9/2006,4.74,TRUE,2006-03,9,FALSE
3/10/2006,4.76,TRUE,2006-03,10,FALSE
3/13/2006,4.77,TRUE,2006-03,13,FALSE
3/14/2006,4.71,TRUE,2006-03,14,FALSE
3/15/2006,4.73,TRUE,2006-03,15,FALSE
3/16/2006,4.65,TRUE,2006-03,16,FALSE
3/17/2006,4.68,TRUE,2006-03,17,FALSE
3/20/2006,4.66,TRUE,2006-03,20,FALSE
3/21/2006,4.71,TRUE,2006-03,21,FALSE
3/22/2006,4.7,TRUE,2006-03,22,FALSE
3/23/2006,4.73,TRUE,2006-03,23,FALSE
3/24/2006,4.67,TRUE,2006-03,24,FALSE
3/27/2006,4.7,TRUE,2006-03,27,FALSE
3/28/2006,4.79,TRUE,2006-03,28,FALSE
3/29/2006,4.81,TRUE,2006-03,29,FALSE
3/30/2006,4.86,TRUE,2006-03,30,FALSE
3/31/2006,4.86,TRUE,2006-03,31,TRUE
4/3/2006,4.88,TRUE,2006-04,3,FALSE
4/4/2006,4.87,TRUE,2006-04,4,FALSE
4/5/2006,4.84,TRUE,2006-04,5,FALSE
4/6/2006,4.9,TRUE,2006-04,6,FALSE
4/7/2006,4.97,TRUE,2006-04,7,FALSE
4/10/2006,4.97,TRUE,2006-04,10,FALSE
4/11/2006,4.93,TRUE,2006-04,11,FALSE
4/12/2006,4.98,TRUE,2006-04,12,FALSE
4/13/2006,5.05,TRUE,2006-04,13,FALSE
4/14/2006,.,FALSE,2006-04,14,FALSE
4/17/2006,5.01,TRUE,2006-04,17,FALSE
4/18/2006,4.99,TRUE,2006-04,18,FALSE
4/19/2006,5.04,TRUE,2006-04,19,FALSE
4/20/2006,5.04,TRUE,2006-04,20,FALSE
4/21/2006,5.01,TRUE,2006-04,21,FALSE
4/24/2006,4.99,TRUE,2006-04,24,FALSE
4/25/2006,5.07,TRUE,2006-04,25,FALSE
4/26/2006,5.12,TRUE,2006-04,26,FALSE
4/27/2006,5.09,TRUE,2006-04,27,FALSE
4/28/2006,5.07,TRUE,2006-04,28,TRUE
5/1/2006,5.14,TRUE,2006-05,1,FALSE
5/2/2006,5.12,TRUE,2006-05,2,FALSE
5/3/2006,5.15,TRUE,2006-05,3,FALSE
5/4/2006,5.16,TRUE,2006-05,4,FALSE
5/5/2006,5.12,TRUE,2006-05,5,FALSE
5/8/2006,5.12,TRUE,2006-05,8,FALSE
5/9/2006,5.13,TRUE,2006-05,9,FALSE
5/10/2006,5.13,TRUE,2006-05,10,FALSE
5/11/2006,5.14,TRUE,2006-05,11,FALSE
5/12/2006,5.19,TRUE,2006-05,12,FALSE
5/15/2006,5.15,TRUE,2006-05,15,FALSE
5/16/2006,5.1,TRUE,2006-05,16,FALSE
5/17/2006,5.16,TRUE,2006-05,17,FALSE
5/18/2006,5.08,TRUE,2006-05,18,FALSE
5/19/2006,5.05,TRUE,2006-05,19,FALSE
5/22/2006,5.04,TRUE,2006-05,22,FALSE
5/23/2006,5.07,TRUE,2006-05,23,FALSE
5/24/2006,5.03,TRUE,2006-05,24,FALSE
5/25/2006,5.07,TRUE,2006-05,25,FALSE
5/26/2006,5.06,TRUE,2006-05,26,FALSE
5/29/2006,.,FALSE,2006-05,29,FALSE
5/30/2006,5.09,TRUE,2006-05,30,FALSE
5/31/2006,5.12,TRUE,2006-05,31,TRUE
6/1/2006,5.11,TRUE,2006-06,1,FALSE
6/2/2006,5,TRUE,2006-06,2,FALSE
6/5/2006,5.02,TRUE,2006-06,5,FALSE
6/6/2006,5.01,TRUE,2006-06,6,FALSE
6/7/2006,5.02,TRUE,2006-06,7,FALSE
6/8/2006,5,TRUE,2006-06,8,FALSE
6/9/2006,4.98,TRUE,2006-06,9,FALSE
6/12/2006,4.99,TRUE,2006-06,12,FALSE
6/13/2006,4.97,TRUE,2006-06,13,FALSE
6/14/2006,5.05,TRUE,2006-06,14,FALSE
6/15/2006,5.1,TRUE,2006-06,15,FALSE
6/16/2006,5.13,TRUE,2006-06,16,FALSE
6/19/2006,5.14,TRUE,2006-06,19,FALSE
6/20/2006,5.15,TRUE,2006-06,20,FALSE
6/21/2006,5.16,TRUE,2006-06,21,FALSE
6/22/2006,5.2,TRUE,2006-06,22,FALSE
6/23/2006,5.23,TRUE,2006-06,23,FALSE
6/26/2006,5.25,TRUE,2006-06,26,FALSE
6/27/2006,5.21,TRUE,2006-06,27,FALSE
6/28/2006,5.25,TRUE,2006-06,28,FALSE
6/29/2006,5.22,TRUE,2006-06,29,FALSE
6/30/2006,5.15,TRUE,2006-06,30,TRUE
7/3/2006,5.15,TRUE,2006-07,3,FALSE
7/4/2006,.,FALSE,2006-07,4,FALSE
7/5/2006,5.23,TRUE,2006-07,5,FALSE
7/6/2006,5.19,TRUE,2006-07,6,FALSE
7/7/2006,5.14,TRUE,2006-07,7,FALSE
7/10/2006,5.13,TRUE,2006-07,10,FALSE
7/11/2006,5.1,TRUE,2006-07,11,FALSE
7/12/2006,5.1,TRUE,2006-07,12,FALSE
7/13/2006,5.08,TRUE,2006-07,13,FALSE
7/14/2006,5.07,TRUE,2006-07,14,FALSE
7/17/2006,5.07,TRUE,2006-07,17,FALSE
7/18/2006,5.13,TRUE,2006-07,18,FALSE
7/19/2006,5.06,TRUE,2006-07,19,FALSE
7/20/2006,5.03,TRUE,2006-07,20,FALSE
7/21/2006,5.05,TRUE,2006-07,21,FALSE
7/24/2006,5.05,TRUE,2006-07,24,FALSE
7/25/2006,5.07,TRUE,2006-07,25,FALSE
7/26/2006,5.04,TRUE,2006-07,26,FALSE
7/27/2006,5.07,TRUE,2006-07,27,FALSE
7/28/2006,5,TRUE,2006-07,28,FALSE
7/31/2006,4.99,TRUE,2006-07,31,TRUE
8/1/2006,4.99,TRUE,2006-08,1,FALSE
8/2/2006,4.96,TRUE,2006-08,2,FALSE
8/3/2006,4.96,TRUE,2006-08,3,FALSE
8/4/2006,4.91,TRUE,2006-08,4,FALSE
8/7/2006,4.93,TRUE,2006-08,7,FALSE
8/8/2006,4.93,TRUE,2006-08,8,FALSE
8/9/2006,4.92,TRUE,2006-08,9,FALSE
8/10/2006,4.93,TRUE,2006-08,10,FALSE
8/11/2006,4.97,TRUE,2006-08,11,FALSE
8/14/2006,5,TRUE,2006-08,14,FALSE
8/15/2006,4.93,TRUE,2006-08,15,FALSE
8/16/2006,4.87,TRUE,2006-08,16,FALSE
8/17/2006,4.87,TRUE,2006-08,17,FALSE
8/18/2006,4.84,TRUE,2006-08,18,FALSE
8/21/2006,4.82,TRUE,2006-08,21,FALSE
8/22/2006,4.82,TRUE,2006-08,22,FALSE
8/23/2006,4.82,TRUE,2006-08,23,FALSE
8/24/2006,4.81,TRUE,2006-08,24,FALSE
8/25/2006,4.79,TRUE,2006-08,25,FALSE
8/28/2006,4.8,TRUE,2006-08,28,FALSE
8/29/2006,4.79,TRUE,2006-08,29,FALSE
8/30/2006,4.76,TRUE,2006-08,30,FALSE
8/31/2006,4.74,TRUE,2006-08,31,TRUE
9/1/2006,4.73,TRUE,2006-09,1,FALSE
9/4/2006,.,FALSE,2006-09,4,FALSE
9/5/2006,4.78,TRUE,2006-09,5,FALSE
9/6/2006,4.8,TRUE,2006-09,6,FALSE
9/7/2006,4.8,TRUE,2006-09,7,FALSE
9/8/2006,4.78,TRUE,2006-09,8,FALSE
9/11/2006,4.8,TRUE,2006-09,11,FALSE
9/12/2006,4.78,TRUE,2006-09,12,FALSE
9/13/2006,4.77,TRUE,2006-09,13,FALSE
9/14/2006,4.79,TRUE,2006-09,14,FALSE
9/15/2006,4.8,TRUE,2006-09,15,FALSE
9/18/2006,4.81,TRUE,2006-09,18,FALSE
9/19/2006,4.74,TRUE,2006-09,19,FALSE
9/20/2006,4.73,TRUE,2006-09,20,FALSE
9/21/2006,4.65,TRUE,2006-09,21,FALSE
9/22/2006,4.6,TRUE,2006-09,22,FALSE
9/25/2006,4.56,TRUE,2006-09,25,FALSE
9/26/2006,4.59,TRUE,2006-09,26,FALSE
9/27/2006,4.6,TRUE,2006-09,27,FALSE
9/28/2006,4.63,TRUE,2006-09,28,FALSE
9/29/2006,4.64,TRUE,2006-09,29,TRUE
10/2/2006,4.62,TRUE,2006-10,2,FALSE
10/3/2006,4.62,TRUE,2006-10,3,FALSE
10/4/2006,4.57,TRUE,2006-10,4,FALSE
10/5/2006,4.61,TRUE,2006-10,5,FALSE
10/6/2006,4.7,TRUE,2006-10,6,FALSE
10/9/2006,.,FALSE,2006-10,9,FALSE
10/10/2006,4.75,TRUE,2006-10,10,FALSE
10/11/2006,4.78,TRUE,2006-10,11,FALSE
10/12/2006,4.79,TRUE,2006-10,12,FALSE
10/13/2006,4.81,TRUE,2006-10,13,FALSE
10/16/2006,4.79,TRUE,2006-10,16,FALSE
10/17/2006,4.78,TRUE,2006-10,17,FALSE
10/18/2006,4.77,TRUE,2006-10,18,FALSE
10/19/2006,4.79,TRUE,2006-10,19,FALSE
10/20/2006,4.79,TRUE,2006-10,20,FALSE
10/23/2006,4.83,TRUE,2006-10,23,FALSE
10/24/2006,4.83,TRUE,2006-10,24,FALSE
10/25/2006,4.78,TRUE,2006-10,25,FALSE
10/26/2006,4.73,TRUE,2006-10,26,FALSE
10/27/2006,4.68,TRUE,2006-10,27,FALSE
10/30/2006,4.68,TRUE,2006-10,30,FALSE
10/31/2006,4.61,TRUE,2006-10,31,TRUE
11/1/2006,4.57,TRUE,2006-11,1,FALSE
11/2/2006,4.6,TRUE,2006-11,2,FALSE
11/3/2006,4.72,TRUE,2006-11,3,FALSE
11/6/2006,4.71,TRUE,2006-11,6,FALSE
11/7/2006,4.66,TRUE,2006-11,7,FALSE
11/8/2006,4.64,TRUE,2006-11,8,FALSE
11/9/2006,4.62,TRUE,2006-11,9,FALSE
11/10/2006,4.59,TRUE,2006-11,10,FALSE
11/13/2006,4.61,TRUE,2006-11,13,FALSE
11/14/2006,4.57,TRUE,2006-11,14,FALSE
11/15/2006,4.61,TRUE,2006-11,15,FALSE
11/16/2006,4.66,TRUE,2006-11,16,FALSE
11/17/2006,4.61,TRUE,2006-11,17,FALSE
11/20/2006,4.6,TRUE,2006-11,20,FALSE
11/21/2006,4.58,TRUE,2006-11,21,FALSE
11/22/2006,4.57,TRUE,2006-11,22,FALSE
11/23/2006,.,FALSE,2006-11,23,FALSE
11/24/2006,4.55,TRUE,2006-11,24,FALSE
11/27/2006,4.54,TRUE,2006-11,27,FALSE
11/28/2006,4.51,TRUE,2006-11,28,FALSE
11/29/2006,4.52,TRUE,2006-11,29,FALSE
11/30/2006,4.46,TRUE,2006-11,30,TRUE
12/1/2006,4.43,TRUE,2006-12,1,FALSE
12/4/2006,4.43,TRUE,2006-12,4,FALSE
12/5/2006,4.45,TRUE,2006-12,5,FALSE
12/6/2006,4.48,TRUE,2006-12,6,FALSE
12/7/2006,4.49,TRUE,2006-12,7,FALSE
12/8/2006,4.56,TRUE,2006-12,8,FALSE
12/11/2006,4.52,TRUE,2006-12,11,FALSE
12/12/2006,4.49,TRUE,2006-12,12,FALSE
12/13/2006,4.58,TRUE,2006-12,13,FALSE
12/14/2006,4.6,TRUE,2006-12,14,FALSE
12/15/2006,4.6,TRUE,2006-12,15,FALSE
12/18/2006,4.6,TRUE,2006-12,18,FALSE
12/19/2006,4.6,TRUE,2006-12,19,FALSE
12/20/2006,4.6,TRUE,2006-12,20,FALSE
12/21/2006,4.55,TRUE,2006-12,21,FALSE
12/22/2006,4.63,TRUE,2006-12,22,FALSE
12/25/2006,.,FALSE,2006-12,25,FALSE
12/26/2006,4.61,TRUE,2006-12,26,FALSE
12/27/2006,4.66,TRUE,2006-12,27,FALSE
12/28/2006,4.7,TRUE,2006-12,28,FALSE
12/29/2006,4.71,TRUE,2006-12,29,TRUE
1/1/2007,.,FALSE,2007-01,1,FALSE
1/2/2007,4.68,TRUE,2007-01,2,FALSE
1/3/2007,4.67,TRUE,2007-01,3,FALSE
1/4/2007,4.62,TRUE,2007-01,4,FALSE
1/5/2007,4.65,TRUE,2007-01,5,FALSE
1/8/2007,4.66,TRUE,2007-01,8,FALSE
1/9/2007,4.66,TRUE,2007-01,9,FALSE
1/10/2007,4.69,TRUE,2007-01,10,FALSE
1/11/2007,4.74,TRUE,2007-01,11,FALSE
1/12/2007,4.77,TRUE,2007-01,12,FALSE
1/15/2007,.,FALSE,2007-01,15,FALSE
1/16/2007,4.75,TRUE,2007-01,16,FALSE
1/17/2007,4.79,TRUE,2007-01,17,FALSE
1/18/2007,4.75,TRUE,2007-01,18,FALSE
1/19/2007,4.78,TRUE,2007-01,19,FALSE
1/22/2007,4.76,TRUE,2007-01,22,FALSE
1/23/2007,4.81,TRUE,2007-01,23,FALSE
1/24/2007,4.81,TRUE,2007-01,24,FALSE
1/25/2007,4.87,TRUE,2007-01,25,FALSE
1/26/2007,4.88,TRUE,2007-01,26,FALSE
1/29/2007,4.9,TRUE,2007-01,29,FALSE
1/30/2007,4.88,TRUE,2007-01,30,FALSE
1/31/2007,4.83,TRUE,2007-01,31,TRUE
2/1/2007,4.84,TRUE,2007-02,1,FALSE
2/2/2007,4.83,TRUE,2007-02,2,FALSE
2/5/2007,4.81,TRUE,2007-02,5,FALSE
2/6/2007,4.77,TRUE,2007-02,6,FALSE
2/7/2007,4.74,TRUE,2007-02,7,FALSE
2/8/2007,4.73,TRUE,2007-02,8,FALSE
2/9/2007,4.79,TRUE,2007-02,9,FALSE
2/12/2007,4.8,TRUE,2007-02,12,FALSE
2/13/2007,4.82,TRUE,2007-02,13,FALSE
2/14/2007,4.74,TRUE,2007-02,14,FALSE
2/15/2007,4.7,TRUE,2007-02,15,FALSE
2/16/2007,4.69,TRUE,2007-02,16,FALSE
2/19/2007,.,FALSE,2007-02,19,FALSE
2/20/2007,4.68,TRUE,2007-02,20,FALSE
2/21/2007,4.69,TRUE,2007-02,21,FALSE
2/22/2007,4.73,TRUE,2007-02,22,FALSE
2/23/2007,4.68,TRUE,2007-02,23,FALSE
2/26/2007,4.63,TRUE,2007-02,26,FALSE
2/27/2007,4.5,TRUE,2007-02,27,FALSE
2/28/2007,4.56,TRUE,2007-02,28,TRUE
3/1/2007,4.56,TRUE,2007-03,1,FALSE
3/2/2007,4.52,TRUE,2007-03,2,FALSE
3/5/2007,4.51,TRUE,2007-03,5,FALSE
3/6/2007,4.53,TRUE,2007-03,6,FALSE
3/7/2007,4.5,TRUE,2007-03,7,FALSE
3/8/2007,4.51,TRUE,2007-03,8,FALSE
3/9/2007,4.59,TRUE,2007-03,9,FALSE
3/12/2007,4.56,TRUE,2007-03,12,FALSE
3/13/2007,4.5,TRUE,2007-03,13,FALSE
3/14/2007,4.53,TRUE,2007-03,14,FALSE
3/15/2007,4.54,TRUE,2007-03,15,FALSE
3/16/2007,4.55,TRUE,2007-03,16,FALSE
3/19/2007,4.58,TRUE,2007-03,19,FALSE
3/20/2007,4.56,TRUE,2007-03,20,FALSE
3/21/2007,4.53,TRUE,2007-03,21,FALSE
3/22/2007,4.6,TRUE,2007-03,22,FALSE
3/23/2007,4.62,TRUE,2007-03,23,FALSE
3/26/2007,4.6,TRUE,2007-03,26,FALSE
3/27/2007,4.62,TRUE,2007-03,27,FALSE
3/28/2007,4.62,TRUE,2007-03,28,FALSE
3/29/2007,4.64,TRUE,2007-03,29,FALSE
3/30/2007,4.65,TRUE,2007-03,30,TRUE
4/2/2007,4.65,TRUE,2007-04,2,FALSE
4/3/2007,4.67,TRUE,2007-04,3,FALSE
4/4/2007,4.66,TRUE,2007-04,4,FALSE
4/5/2007,4.68,TRUE,2007-04,5,FALSE
4/6/2007,4.76,TRUE,2007-04,6,FALSE
4/9/2007,4.75,TRUE,2007-04,9,FALSE
4/10/2007,4.73,TRUE,2007-04,10,FALSE
4/11/2007,4.74,TRUE,2007-04,11,FALSE
4/12/2007,4.74,TRUE,2007-04,12,FALSE
4/13/2007,4.76,TRUE,2007-04,13,FALSE
4/16/2007,4.74,TRUE,2007-04,16,FALSE
4/17/2007,4.69,TRUE,2007-04,17,FALSE
4/18/2007,4.66,TRUE,2007-04,18,FALSE
4/19/2007,4.68,TRUE,2007-04,19,FALSE
4/20/2007,4.68,TRUE,2007-04,20,FALSE
4/23/2007,4.66,TRUE,2007-04,23,FALSE
4/24/2007,4.63,TRUE,2007-04,24,FALSE
4/25/2007,4.66,TRUE,2007-04,25,FALSE
4/26/2007,4.69,TRUE,2007-04,26,FALSE
4/27/2007,4.71,TRUE,2007-04,27,FALSE
4/30/2007,4.63,TRUE,2007-04,30,TRUE
5/1/2007,4.64,TRUE,2007-05,1,FALSE
5/2/2007,4.65,TRUE,2007-05,2,FALSE
5/3/2007,4.68,TRUE,2007-05,3,FALSE
5/4/2007,4.65,TRUE,2007-05,4,FALSE
5/7/2007,4.64,TRUE,2007-05,7,FALSE
5/8/2007,4.63,TRUE,2007-05,8,FALSE
5/9/2007,4.67,TRUE,2007-05,9,FALSE
5/10/2007,4.65,TRUE,2007-05,10,FALSE
5/11/2007,4.67,TRUE,2007-05,11,FALSE
5/14/2007,4.69,TRUE,2007-05,14,FALSE
5/15/2007,4.71,TRUE,2007-05,15,FALSE
5/16/2007,4.71,TRUE,2007-05,16,FALSE
5/17/2007,4.76,TRUE,2007-05,17,FALSE
5/18/2007,4.81,TRUE,2007-05,18,FALSE
5/21/2007,4.79,TRUE,2007-05,21,FALSE
5/22/2007,4.83,TRUE,2007-05,22,FALSE
5/23/2007,4.86,TRUE,2007-05,23,FALSE
5/24/2007,4.86,TRUE,2007-05,24,FALSE
5/25/2007,4.86,TRUE,2007-05,25,FALSE
5/28/2007,.,FALSE,2007-05,28,FALSE
5/29/2007,4.88,TRUE,2007-05,29,FALSE
5/30/2007,4.88,TRUE,2007-05,30,FALSE
5/31/2007,4.9,TRUE,2007-05,31,TRUE
6/1/2007,4.95,TRUE,2007-06,1,FALSE
6/4/2007,4.93,TRUE,2007-06,4,FALSE
6/5/2007,4.98,TRUE,2007-06,5,FALSE
6/6/2007,4.97,TRUE,2007-06,6,FALSE
6/7/2007,5.11,TRUE,2007-06,7,FALSE
6/8/2007,5.12,TRUE,2007-06,8,FALSE
6/11/2007,5.14,TRUE,2007-06,11,FALSE
6/12/2007,5.26,TRUE,2007-06,12,FALSE
6/13/2007,5.2,TRUE,2007-06,13,FALSE
6/14/2007,5.23,TRUE,2007-06,14,FALSE
6/15/2007,5.16,TRUE,2007-06,15,FALSE
6/18/2007,5.15,TRUE,2007-06,18,FALSE
6/19/2007,5.09,TRUE,2007-06,19,FALSE
6/20/2007,5.14,TRUE,2007-06,20,FALSE
6/21/2007,5.16,TRUE,2007-06,21,FALSE
6/22/2007,5.14,TRUE,2007-06,22,FALSE
6/25/2007,5.09,TRUE,2007-06,25,FALSE
6/26/2007,5.1,TRUE,2007-06,26,FALSE
6/27/2007,5.09,TRUE,2007-06,27,FALSE
6/28/2007,5.12,TRUE,2007-06,28,FALSE
6/29/2007,5.03,TRUE,2007-06,29,TRUE
7/2/2007,5,TRUE,2007-07,2,FALSE
7/3/2007,5.05,TRUE,2007-07,3,FALSE
7/4/2007,.,FALSE,2007-07,4,FALSE
7/5/2007,5.16,TRUE,2007-07,5,FALSE
7/6/2007,5.19,TRUE,2007-07,6,FALSE
7/9/2007,5.16,TRUE,2007-07,9,FALSE
7/10/2007,5.03,TRUE,2007-07,10,FALSE
7/11/2007,5.09,TRUE,2007-07,11,FALSE
7/12/2007,5.13,TRUE,2007-07,12,FALSE
